AddressID,AddressLine1,AddressLine2,City,StateProvince,CountryRegion,PostalCode,rowguid,ModifiedDate
1058,Riverside,NULL,Sherman Oaks,California,United States,91403,A26100F0-511F-45A2-879A-FF365794FCF5,00:00.0
1059,The Quad @ WestView,NULL,Whittier,California,United States,90605,2215F750-1863-4AFF-926D-DE309C298DE9,00:00.0
1060,Arcadia Crossing,NULL,Phoenix,Arizona,United States,85004,CC91297C-567B-4186-96C8-2BA6F0875E73,00:00.0
1061,Eastern Beltway Center,NULL,Las Vegas,Nevada,United States,89106,84603598-F6D4-4E26-9B9E-6A468365D4D8,00:00.0
1062,Factory Stores/tucson,NULL,Tucson,Arizona,United States,85701,C15ECA9A-6054-40E4-8D09-D4341AABCE2D,00:00.0
1063,Viejas Outlet Center,NULL,Alpine,California,United States,91901,4F8EC2C2-71D6-4B7F-BCC7-808E17696373,00:00.0
1064,West Park Plaza,NULL,Irvine,California,United States,92614,365914CE-CBB2-429B-A2D8-24638FCF17FC,00:00.0
1065,Factory Stores Of America,NULL,Mesa,Arizona,United States,85201,1B96D3A3-ED06-482F-A813-7136E5AAA57D,00:00.0
1066,Prime Outlets,NULL,Phoenix,Arizona,United States,85004,BD687691-297F-4B72-9465-C8DBD0F8E2EE,00:00.0
1067,Bayshore Mall,NULL,Eureka,California,United States,95501,001D1A67-585C-44B2-AAC6-1199AFD7425F,00:00.0
1068,7709 West Virginia Avenue,NULL,Phoenix,Arizona,United States,85004,B8184C93-A8DE-4321-B381-1BABC7088D60,00:00.0
1069,6900 Sisk Road,NULL,Modesto,California,United States,95354,60110399-EDF3-4C06-AC87-1D9856E9D2E3,00:00.0
1070,3250 Baldwin Park Blvd,NULL,Baldwin Park,California,United States,91706,957EC59C-7A7D-438E-9014-20FBEB807E99,00:00.0
1071,5867 Sunrise Boulevard,NULL,Citrus Heights,California,United States,95610,A64FC10B-61F7-4102-B076-E9CB77E9EC8F,00:00.0
1072,6500 East Grant Road,NULL,Tucson,Arizona,United States,85701,B9265D45-3FED-4B7D-AEEA-00D0E54B3CC7,00:00.0
1073,3065 Santa Margarita Parkway,NULL,Trabuco Canyon,California,United States,92679,C5C0801F-F124-4A5E-B8BA-0ACE3BF0F993,00:00.0
1074,9920 Bridgepointe Parkway,NULL,San Mateo,California,United States,94404,C346981B-2093-474A-9BC0-54CE2E0E4A94,00:00.0
1075,5525 South Hover Road,NULL,Longmont,Colorado,United States,80501,E5FA71B3-685A-4D11-BC0C-E4AA69CD4DED,00:00.0
1076,8525 South Parker Road,NULL,Parker,Colorado,United States,80138,D4F4AB28-5F27-4F89-A0D6-5FCEA394BB47,00:00.0
1077,7505 Laguna Boulevard,NULL,Elk Grove,California,United States,95624,B6213E39-9DA3-4423-8756-0B195ED95FB4,00:00.0
1078,9909 W. Ventura Boulevard,NULL,Camarillo,California,United States,93010,0A911F46-295E-4485-A9D8-90DFCC0C9223,00:00.0
1079,25150 El Camino Real,NULL,San Bruno,California,United States,94066,9F1BC24E-66F2-41E2-94A2-D1001C050BB4,00:00.0
1080,2575 Rocky Mountain Ave.,NULL,Loveland,Colorado,United States,80537,BCC0867E-CB4E-4852-994E-03ABED8C95AB,00:00.0
1081,25871 North Main Street,NULL,Walnut Creek,California,United States,94596,A00218D5-482D-44C2-8CD0-6F65AF8642D3,00:00.0
1082,2551 East Warner Road,NULL,Gilbert,Arizona,United States,85233,D88AFBDA-B59B-496E-BA6D-B3B2356574FF,00:00.0
1083,22589 West Craig Road,NULL,North Las Vegas,Nevada,United States,89030,A4C2EFE6-17E5-4DD5-9BED-6743405627E7,00:00.0
1084,25751 University Drive,NULL,Vista,California,United States,92084,BD3035F6-4018-4E4C-8D70-6DD3F4FE8EB4,00:00.0
1085,49925 Crestview Drive N.E.,NULL,Rio Rancho,New Mexico,United States,87124,3A1F16CF-6889-40B2-B067-7D044A8C7D42,00:00.0
1086,57251 Serene Blvd,NULL,Van Nuys,California,United States,91411,7DF3A412-F2B3-4ABB-88E1-21D4677F1311,00:00.0
1087,253731 West Bell Road,NULL,Surprise,Arizona,United States,85374,4BA77E6A-4A47-4BFE-8AEB-DBFEA179795D,00:00.0
1088,99040 California Avenue,NULL,Sand City,California,United States,93955,A18799A1-342A-4B6C-A63C-8E4E2C07F734,00:00.0
1089,25620 Firestone Boulevard,NULL,Norwalk,California,United States,90650,31A07731-18FF-4100-8319-B4704F414497,00:00.0
1090,25130 South State Street,NULL,Sandy,Utah,United States,84070,CF3AE92A-3E66-4AF0-B683-731826E89CD1,00:00.0
1091,5500 Grossmont Center Drive,NULL,La Mesa,California,United States,91941,24F1DBC4-7FDC-4EDB-B3CB-640F9FB72534,00:00.0
1092,99700 Bell Road,NULL,Auburn,California,United States,95603,79CDD89C-3C91-48DB-8277-46D04AAD7251,00:00.0
1093,7750 E Marching Rd,NULL,Scottsdale,Arizona,United States,85257,F181458A-B5A3-4944-B7B1-73DCAD67C14E,00:00.0
1094,25250 N 90th St,NULL,Scottsdale,Arizona,United States,85257,3E024D96-B7D3-4622-AB9B-0724B91B7832,00:00.0
1095,9980 S Alma School Road,NULL,Chandler,Arizona,United States,85225,B09B3F8E-89F2-4528-9578-53CBCF805B4A,00:00.0
1096,6753 Howard Hughes Parkway,NULL,Las Vegas,Nevada,United States,89106,30C83112-A09F-4E26-9AD7-4FD6C10FEC4E,00:00.0
1097,Corp Ofc Accts Payable,NULL,El Segundo,California,United States,90245,5F6D242F-DDA3-462C-BEC1-097C63913176,00:00.0
1098,Po Box 252525,NULL,Santa Ana,California,United States,92701,7D2BD572-F8AB-435A-A47B-3A534D7D9CDC,00:00.0
1099,62500 Neil Road,NULL,Reno,Nevada,United States,89502,BE51F10F-1A66-46E6-8154-9FE01597769C,00:00.0
1100,4635 S. Harrison Blvd.,NULL,Ogden,Utah,United States,84401,BE4DFEEF-CB1C-4AF8-B517-3214C7C1F311,00:00.0
1101,825 W 500 S,NULL,Bountiful,Utah,United States,84010,2E6D7491-E0A8-4C79-98CE-BAC61A07FB25,00:00.0
1102,603 Gellert Blvd,NULL,Daly City,California,United States,94015,A8DCAD62-8678-458C-87EB-E2C2E550FF80,00:00.0
1103,2564 S. Redwood Rd.,NULL,Riverton,Utah,United States,84065,E299E96D-63CB-4ACC-9BFD-5F0C23AE5820,00:00.0
1104,9927 N. Main St.,NULL,Tooele,Utah,United States,84074,CE0FA600-8761-402C-A6C0-84FB6244984B,00:00.0
1105,566 S. Main,NULL,Cedar City,Utah,United States,84720,C16F92AB-817F-42D1-A560-BC0F86FE2783,00:00.0
11380,165 North Main,NULL,Austin,Texas,United States,78701,412E3088-1FB8-4A1F-B3A8-ABB23A4F01C1,00:00.0
11381,2000 300th Street,NULL,Denver,Colorado,United States,80203,A9DBB460-A624-4E6A-AA22-311EE18F6746,00:00.0
11382,99 Front Street,NULL,Minneapolis,Minnesota,United States,55402,878660A8-A9FE-4EF8-8D2D-53C614C6F042,00:00.0
